participant_name,post_index,winner,community_helpfulness_raw,llm_helpfulness_raw,community_helpfulness_score,llm_helpfulness_score,score_difference,note_mapping
212,75,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,llm_first
212,76,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
212,77,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
212,79,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
212,93,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
212,102,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
212,110,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
尚燕军,1,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
尚燕军,2,LLMnote,helpful,helpful,1.0,1.0,0.0,community_first
尚燕军,3,Community,helpful,helpful,1.0,1.0,0.0,llm_first
尚燕军,7,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
尚燕军,19,Community,helpful,helpful,1.0,1.0,0.0,llm_first
尚燕军,24,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
尚燕军,32,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
尚燕军,49,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
尚燕军,50,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
尚燕军,59,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
尚燕军,62,LLMnote,helpful,helpful,1.0,1.0,0.0,community_first
尚燕军,69,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
尚燕军,72,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
尚燕军,79,Community,helpful,not helpful,1.0,0.0,-1.0,llm_first
尚燕军,91,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
尚燕军,98,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
尚燕军,99,Community,helpful,helpful,1.0,1.0,0.0,llm_first
尚燕军,109,LLMnote,helpful,helpful,1.0,1.0,0.0,community_first
尚燕军,110,Community,helpful,helpful,1.0,1.0,0.0,llm_first
尚燕军,123,Community,helpful,helpful,1.0,1.0,0.0,llm_first
232,16,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
232,21,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
232,36,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
232,46,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
232,49,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
232,65,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
232,68,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
232,70,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
232,75,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
232,77,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
232,79,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
232,82,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
232,85,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
232,86,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
232,94,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
232,98,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
232,102,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
232,114,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
232,123,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
232,142,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
201,1,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
201,7,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
201,12,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
201,30,Community,helpful,helpful,1.0,1.0,0.0,llm_first
201,31,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
201,35,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
201,36,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
201,52,Community,helpful,helpful,1.0,1.0,0.0,community_first
201,57,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
201,60,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
201,69,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
201,77,Community,helpful,helpful,1.0,1.0,0.0,llm_first
201,79,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
201,83,Community,helpful,helpful,1.0,1.0,0.0,llm_first
201,91,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
201,93,Community,helpful,not helpful,1.0,0.0,-1.0,llm_first
201,94,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
201,99,Community,helpful,helpful,1.0,1.0,0.0,community_first
201,102,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
201,124,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
245,12,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
245,16,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
245,28,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
245,31,LLMnote,not helpful,somewhat helpful,0.0,0.5,0.5,llm_first
245,35,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
245,36,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
245,46,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
245,52,LLMnote,not helpful,somewhat helpful,0.0,0.5,0.5,llm_first
245,57,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
245,70,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
245,75,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
245,77,LLMnote,not helpful,somewhat helpful,0.0,0.5,0.5,llm_first
245,81,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
245,82,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
245,86,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
245,92,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
245,93,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
245,94,LLMnote,not helpful,somewhat helpful,0.0,0.5,0.5,community_first
245,102,LLMnote,not helpful,somewhat helpful,0.0,0.5,0.5,llm_first
245,106,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
233,1,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
233,2,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,llm_first
233,3,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
233,7,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
233,23,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
233,29,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
233,30,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
233,31,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
233,34,LLMnote,helpful,helpful,1.0,1.0,0.0,llm_first
233,52,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
233,60,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
233,62,Community,helpful,helpful,1.0,1.0,0.0,llm_first
233,72,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
233,76,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,llm_first
233,83,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
233,91,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
233,92,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
233,106,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
233,112,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
233,122,Community,helpful,helpful,1.0,1.0,0.0,llm_first
邓石雪钰,28,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
邓石雪钰,49,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
邓石雪钰,57,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
邓石雪钰,60,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
邓石雪钰,68,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
邓石雪钰,69,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
邓石雪钰,72,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
邓石雪钰,76,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
邓石雪钰,79,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
邓石雪钰,81,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
邓石雪钰,85,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
邓石雪钰,91,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
邓石雪钰,99,Community,helpful,somewhat helpful,1.0,0.5,-0.5,
邓石雪钰,102,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
邓石雪钰,107,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
邓石雪钰,111,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
邓石雪钰,112,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
邓石雪钰,122,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
邓石雪钰,123,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
邓石雪钰,124,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
234,12,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
234,19,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
234,24,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
234,28,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
234,32,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
234,35,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
234,50,LLMnote,not helpful,somewhat helpful,0.0,0.5,0.5,community_first
234,57,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
234,59,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
234,69,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
234,74,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
234,81,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
234,93,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
234,99,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
234,101,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
234,107,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
234,109,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
234,110,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
234,111,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
234,124,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
276,1,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
276,2,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,community_first
276,23,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
276,24,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
276,34,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
276,49,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
276,57,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
276,60,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
276,72,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
276,77,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
276,79,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
276,85,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
276,91,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
276,92,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,llm_first
276,98,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
276,99,Community,helpful,not helpful,1.0,0.0,-1.0,community_first
276,110,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
276,111,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
276,122,Community,helpful,helpful,1.0,1.0,0.0,llm_first
276,142,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
278,1,Community,helpful,not helpful,1.0,0.0,-1.0,llm_first
278,2,Community,helpful,not helpful,1.0,0.0,-1.0,community_first
278,12,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
278,19,Community,helpful,not helpful,1.0,0.0,-1.0,community_first
278,21,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
278,28,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
278,31,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,community_first
278,35,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
278,36,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
278,50,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
278,59,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,community_first
278,62,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
278,68,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
278,69,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
278,72,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
278,79,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
278,94,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
278,101,Community,helpful,not helpful,1.0,0.0,-1.0,llm_first
278,102,Community,helpful,not helpful,1.0,0.0,-1.0,llm_first
278,123,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
255,2,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
255,3,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
255,12,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
255,16,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
255,23,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
255,28,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
255,29,LLMnote,not helpful,somewhat helpful,0.0,0.5,0.5,llm_first
255,30,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
255,34,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
255,35,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
255,49,LLMnote,not helpful,somewhat helpful,0.0,0.5,0.5,community_first
255,57,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
255,62,LLMnote,not helpful,not helpful,0.0,0.0,0.0,llm_first
255,75,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
255,83,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
255,91,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
255,92,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
255,98,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
255,102,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
255,110,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
122,3,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
122,19,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
122,21,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
122,29,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
122,34,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
122,36,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
122,57,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
122,59,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
122,69,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
122,75,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
122,79,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
122,81,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
122,85,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
122,86,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
122,92,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
122,98,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
122,101,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
122,106,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
122,109,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
122,124,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
217,29,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,llm_first
217,36,Community,helpful,helpful,1.0,1.0,0.0,llm_first
217,46,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
217,49,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
217,50,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,llm_first
217,59,Community,somewhat helpful,helpful,0.5,1.0,0.5,community_first
217,69,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
217,70,Community,helpful,not helpful,1.0,0.0,-1.0,community_first
217,72,LLMnote,somewhat helpful,not helpful,0.5,0.0,-0.5,llm_first
217,77,Community,somewhat helpful,helpful,0.5,1.0,0.5,community_first
217,81,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
217,85,Community,not helpful,somewhat helpful,0.0,0.5,0.5,community_first
217,86,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
217,92,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
217,98,LLMnote,helpful,helpful,1.0,1.0,0.0,llm_first
217,101,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
217,102,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
217,107,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
217,122,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
217,142,LLMnote,not helpful,somewhat helpful,0.0,0.5,0.5,llm_first
224,2,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
224,3,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
224,7,Community,helpful,helpful,1.0,1.0,0.0,llm_first
224,12,LLMnote,helpful,helpful,1.0,1.0,0.0,community_first
224,19,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
224,21,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
224,24,LLMnote,helpful,helpful,1.0,1.0,0.0,llm_first
224,29,LLMnote,helpful,helpful,1.0,1.0,0.0,llm_first
224,30,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
224,35,LLMnote,helpful,helpful,1.0,1.0,0.0,llm_first
224,46,LLMnote,helpful,helpful,1.0,1.0,0.0,community_first
224,49,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
224,52,LLMnote,helpful,helpful,1.0,1.0,0.0,community_first
224,60,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
224,70,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
224,74,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
224,79,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
224,86,Community,helpful,helpful,1.0,1.0,0.0,llm_first
224,114,Community,helpful,helpful,1.0,1.0,0.0,community_first
224,124,LLMnote,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
218,2,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
218,3,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
218,16,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
218,19,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
218,23,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
218,24,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
218,28,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
218,32,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
218,34,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
218,46,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
218,49,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
218,50,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
218,59,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
218,74,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
218,76,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
218,81,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
218,85,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
218,109,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
218,114,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
218,122,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
298,3,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
298,7,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
298,16,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
298,21,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
298,23,LLMnote,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
298,30,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
