participant_name,post_index,winner,community_helpfulness_raw,llm_helpfulness_raw,community_helpfulness_score,llm_helpfulness_score,score_difference,note_mapping
308,79,LLMnote,helpful,helpful,1.0,1.0,0.0,community_first
308,86,LLMnote,helpful,helpful,1.0,1.0,0.0,llm_first
308,92,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
308,93,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
308,94,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
308,101,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
308,123,LLMnote,helpful,helpful,1.0,1.0,0.0,llm_first
308,142,Community,somewhat helpful,helpful,0.5,1.0,0.5,community_first
382,1,LLMnote,helpful,helpful,1.0,1.0,0.0,community_first
382,2,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
382,3,Community,helpful,helpful,1.0,1.0,0.0,community_first
382,16,Community,helpful,helpful,1.0,1.0,0.0,community_first
382,21,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
382,34,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
382,46,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
382,50,Community,helpful,helpful,1.0,1.0,0.0,community_first
382,52,LLMnote,helpful,helpful,1.0,1.0,0.0,llm_first
382,59,Community,helpful,helpful,1.0,1.0,0.0,community_first
382,60,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
382,65,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
382,72,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
382,74,Community,helpful,not helpful,1.0,0.0,-1.0,llm_first
382,81,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
382,82,LLMnote,helpful,helpful,1.0,1.0,0.0,llm_first
382,86,Community,helpful,helpful,1.0,1.0,0.0,llm_first
382,91,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
382,94,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
382,106,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
331,32,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
331,34,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
331,46,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
331,49,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
331,57,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
331,59,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
331,60,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
331,65,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
331,69,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
331,70,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
331,75,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
331,77,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
331,83,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
331,85,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
331,93,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
331,94,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
331,101,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
331,107,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
331,111,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
331,123,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
325,1,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,llm_first
325,2,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,community_first
325,3,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
325,7,LLMnote,helpful,helpful,1.0,1.0,0.0,llm_first
325,12,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
325,28,LLMnote,not helpful,somewhat helpful,0.0,0.5,0.5,llm_first
325,29,LLMnote,not helpful,somewhat helpful,0.0,0.5,0.5,llm_first
325,30,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
325,32,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
325,62,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
325,68,Community,helpful,not helpful,1.0,0.0,-1.0,community_first
325,69,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
325,70,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
325,76,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
325,101,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,llm_first
325,109,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,llm_first
325,114,LLMnote,not helpful,somewhat helpful,0.0,0.5,0.5,llm_first
325,122,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
325,123,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
325,124,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
330,2,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
330,31,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
330,32,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
330,34,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
330,36,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
330,50,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
330,52,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
330,69,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
330,72,LLMnote,not helpful,somewhat helpful,0.0,0.5,0.5,community_first
330,81,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
330,86,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
330,91,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
330,93,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
330,99,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,community_first
330,102,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
330,110,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
330,111,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
330,112,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,community_first
330,114,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
330,123,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
418,2,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
418,7,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
418,29,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
418,31,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
418,32,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
418,34,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
418,35,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
418,46,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
418,57,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
418,60,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
418,62,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
418,68,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
418,70,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
418,74,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
418,79,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
418,91,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
418,109,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
418,122,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
418,124,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
418,142,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
311,1,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
311,2,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
311,3,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
311,7,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
311,46,LLMnote,not helpful,somewhat helpful,0.0,0.5,0.5,community_first
311,49,LLMnote,not helpful,somewhat helpful,0.0,0.5,0.5,llm_first
311,50,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
311,52,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
311,62,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
311,65,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
311,69,LLMnote,not helpful,somewhat helpful,0.0,0.5,0.5,llm_first
311,70,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
311,76,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
311,81,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
311,91,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
311,107,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
311,110,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
311,111,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
311,122,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
311,123,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
328,1,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
328,3,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
328,12,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
328,16,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
328,19,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
328,21,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
328,28,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
328,30,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
328,35,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
328,46,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
328,49,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
328,57,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
328,60,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,community_first
328,70,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
328,74,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
328,76,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
328,77,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
328,92,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
328,122,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
328,124,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
377,2,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
377,3,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
377,19,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
377,29,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
377,32,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
377,59,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
377,70,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
377,72,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
377,74,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,llm_first
377,77,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
377,81,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
377,83,LLMnote,helpful,helpful,1.0,1.0,0.0,community_first
377,86,Community,helpful,not helpful,1.0,0.0,-1.0,community_first
377,92,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
377,94,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
377,99,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
377,106,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,community_first
377,109,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
377,122,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
377,142,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
313,1,Community,not helpful,somewhat helpful,0.0,0.5,0.5,community_first
313,2,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
313,7,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
313,12,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
313,16,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
313,21,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
313,23,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
313,30,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
313,31,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,community_first
313,36,Community,somewhat helpful,helpful,0.5,1.0,0.5,community_first
313,57,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
313,62,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
313,69,LLMnote,not helpful,somewhat helpful,0.0,0.5,0.5,community_first
313,72,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
313,74,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
313,76,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
313,86,LLMnote,not helpful,somewhat helpful,0.0,0.5,0.5,community_first
313,94,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
313,99,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
313,107,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
381,30,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
381,68,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
381,70,Community,helpful,not helpful,1.0,0.0,-1.0,community_first
381,75,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
381,77,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
381,79,Community,helpful,not helpful,1.0,0.0,-1.0,community_first
381,83,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
381,85,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
381,92,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
381,93,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,llm_first
381,98,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
381,99,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
381,102,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
381,107,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
381,109,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
381,110,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
381,112,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
381,114,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
381,124,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
381,142,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
342,34,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
342,35,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
342,46,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
342,50,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
342,57,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
342,59,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
342,60,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
342,76,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
342,83,LLMnote,helpful,helpful,1.0,1.0,0.0,community_first
342,85,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
342,92,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
342,94,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
342,101,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
342,102,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
342,106,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
342,107,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
342,109,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
342,112,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
342,114,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
342,142,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
303,3,LLMnote,helpful,helpful,1.0,1.0,0.0,community_first
303,19,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
303,24,LLMnote,helpful,helpful,1.0,1.0,0.0,community_first
303,28,LLMnote,helpful,helpful,1.0,1.0,0.0,llm_first
303,29,LLMnote,helpful,helpful,1.0,1.0,0.0,llm_first
303,32,Community,helpful,helpful,1.0,1.0,0.0,llm_first
303,34,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
303,35,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
303,46,Community,helpful,helpful,1.0,1.0,0.0,community_first
303,49,LLMnote,helpful,helpful,1.0,1.0,0.0,community_first
303,50,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
303,60,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
303,65,LLMnote,helpful,helpful,1.0,1.0,0.0,community_first
303,70,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
303,77,LLMnote,helpful,helpful,1.0,1.0,0.0,community_first
303,79,LLMnote,helpful,helpful,1.0,1.0,0.0,community_first
303,91,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
303,92,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
303,106,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
303,114,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
贾辰雨,21,Community,helpful,helpful,1.0,1.0,0.0,llm_first
贾辰雨,34,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
贾辰雨,36,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
贾辰雨,57,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
贾辰雨,60,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
贾辰雨,68,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
贾辰雨,70,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
贾辰雨,74,Community,helpful,helpful,1.0,1.0,0.0,llm_first
贾辰雨,76,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
贾辰雨,77,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
贾辰雨,79,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
贾辰雨,85,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
贾辰雨,92,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
贾辰雨,93,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
贾辰雨,98,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
贾辰雨,102,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
贾辰雨,109,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
贾辰雨,110,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
贾辰雨,112,Community,helpful,helpful,1.0,1.0,0.0,llm_first
贾辰雨,124,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
334,3,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
334,7,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
334,12,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
334,21,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
334,23,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
334,35,Community,helpful,helpful,1.0,1.0,0.0,llm_first
334,36,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
334,46,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
334,50,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
334,70,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
334,74,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
334,79,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
334,85,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
334,94,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
334,98,LLMnote,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
334,101,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
334,111,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
334,112,Community,somewhat helpful,helpful,0.5,1.0,0.5,community_first
334,114,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
334,142,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
318,52,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
318,57,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
318,65,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
318,72,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
318,75,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
318,79,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
318,81,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
318,82,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
318,83,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
318,85,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
318,86,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
318,92,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
318,98,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
318,99,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
318,109,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
318,110,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
318,114,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
318,122,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
318,124,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
318,142,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
315,2,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
315,3,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
