participant_name,participant_id,post_index,note_mapping,response_timestamp,note_type,helpfulness,source_quality,clarity,coverage,context,impartiality,winner,overall_score
225,mewwjjmzc8a9auve0zp,49,llm_first,2025-08-29T16:03:22.156Z,LLMnote,helpful,5,5,5,5,5,1,5.0
225,mewwjjmzc8a9auve0zp,50,community_first,2025-08-29T16:07:14.122Z,Community,somewhat helpful,4,4,4,4,5,0,4.2
225,mewwjjmzc8a9auve0zp,50,community_first,2025-08-29T16:07:14.122Z,LLMnote,helpful,5,5,5,5,4,1,4.8
225,mewwjjmzc8a9auve0zp,62,community_first,2025-08-29T16:05:49.802Z,Community,helpful,5,5,5,5,5,1,5.0
225,mewwjjmzc8a9auve0zp,62,community_first,2025-08-29T16:05:49.802Z,LLMnote,helpful,5,5,5,5,5,0,5.0
225,mewwjjmzc8a9auve0zp,72,community_first,2025-08-29T16:02:22.085Z,Community,somewhat helpful,4,4,4,5,5,0,4.4
225,mewwjjmzc8a9auve0zp,72,community_first,2025-08-29T16:02:22.085Z,LLMnote,helpful,5,5,5,3,5,1,4.6
225,mewwjjmzc8a9auve0zp,76,llm_first,2025-08-29T15:55:46.274Z,Community,helpful,5,5,4,5,5,0,4.8
225,mewwjjmzc8a9auve0zp,76,llm_first,2025-08-29T15:55:46.274Z,LLMnote,helpful,5,5,5,5,5,1,5.0
225,mewwjjmzc8a9auve0zp,91,llm_first,2025-08-29T15:44:53.579Z,Community,helpful,5,5,5,5,5,0,5.0
225,mewwjjmzc8a9auve0zp,91,llm_first,2025-08-29T15:44:53.579Z,LLMnote,helpful,5,5,5,5,5,1,5.0
225,mewwjjmzc8a9auve0zp,99,llm_first,2025-08-29T15:54:34.641Z,Community,helpful,5,5,5,5,5,1,5.0
225,mewwjjmzc8a9auve0zp,99,llm_first,2025-08-29T15:54:34.641Z,LLMnote,helpful,5,5,4,5,4,0,4.6
225,mewwjjmzc8a9auve0zp,110,llm_first,2025-08-29T15:57:09.381Z,Community,helpful,5,5,5,5,5,1,5.0
225,mewwjjmzc8a9auve0zp,110,llm_first,2025-08-29T15:57:09.381Z,LLMnote,somewhat helpful,4,4,3,4,5,0,4.0
225,mewwjjmzc8a9auve0zp,123,community_first,2025-08-29T16:00:00.253Z,Community,helpful,4,4,4,5,5,0,4.4
225,mewwjjmzc8a9auve0zp,123,community_first,2025-08-29T16:00:00.253Z,LLMnote,helpful,5,5,5,5,5,1,5.0
225,mewwjjmzc8a9auve0zp,142,community_first,2025-08-29T15:47:41.982Z,Community,somewhat helpful,4,4,3,3,5,0,3.8
225,mewwjjmzc8a9auve0zp,142,community_first,2025-08-29T15:47:41.982Z,LLMnote,helpful,5,4,5,4,5,1,4.6
235,meyctiu01vb64f761v5,16,community_first,2025-08-30T15:21:31.938Z,Community,not helpful,2,4,2,2,2,0,2.4
235,meyctiu01vb64f761v5,16,community_first,2025-08-30T15:21:31.938Z,LLMnote,somewhat helpful,4,4,4,4,3,1,3.8
235,meyctiu01vb64f761v5,21,community_first,2025-08-30T15:08:01.738Z,Community,not helpful,1,4,2,2,2,0,2.2
235,meyctiu01vb64f761v5,21,community_first,2025-08-30T15:08:01.738Z,LLMnote,somewhat helpful,4,4,4,4,4,1,4.0
235,meyctiu01vb64f761v5,29,community_first,2025-08-30T14:29:09.200Z,Community,somewhat helpful,4,4,4,4,4,0,4.0
235,meyctiu01vb64f761v5,29,community_first,2025-08-30T14:29:09.200Z,LLMnote,helpful,4,4,5,5,4,1,4.4
235,meyctiu01vb64f761v5,30,community_first,2025-08-30T14:51:31.122Z,Community,somewhat helpful,4,4,4,4,4,0,4.0
235,meyctiu01vb64f761v5,30,community_first,2025-08-30T14:51:31.122Z,LLMnote,helpful,5,4,5,5,4,1,4.6
235,meyctiu01vb64f761v5,34,community_first,2025-08-30T15:27:41.561Z,Community,not helpful,2,4,4,4,1,0,3.0
235,meyctiu01vb64f761v5,34,community_first,2025-08-30T15:27:41.561Z,LLMnote,helpful,4,4,5,4,4,1,4.2
235,meyctiu01vb64f761v5,36,community_first,2025-08-30T15:25:17.983Z,Community,not helpful,2,4,2,2,2,1,2.4
235,meyctiu01vb64f761v5,36,community_first,2025-08-30T15:25:17.983Z,LLMnote,not helpful,2,4,3,3,2,0,2.8
235,meyctiu01vb64f761v5,46,community_first,2025-08-30T15:05:07.458Z,Community,helpful,4,4,4,5,4,1,4.2
235,meyctiu01vb64f761v5,46,community_first,2025-08-30T15:05:07.458Z,LLMnote,somewhat helpful,3,4,3,4,3,0,3.4
235,meyctiu01vb64f761v5,50,llm_first,2025-08-30T14:53:41.247Z,Community,somewhat helpful,3,4,2,3,4,0,3.2
235,meyctiu01vb64f761v5,50,llm_first,2025-08-30T14:53:41.247Z,LLMnote,helpful,4,4,5,5,4,1,4.4
235,meyctiu01vb64f761v5,74,community_first,2025-08-30T14:36:09.730Z,Community,helpful,4,4,5,5,3,0,4.2
235,meyctiu01vb64f761v5,74,community_first,2025-08-30T14:36:09.730Z,LLMnote,helpful,4,4,5,5,4,1,4.4
235,meyctiu01vb64f761v5,76,community_first,2025-08-30T15:01:01.084Z,Community,not helpful,1,4,1,1,1,0,1.6
235,meyctiu01vb64f761v5,76,community_first,2025-08-30T15:01:01.084Z,LLMnote,helpful,4,4,4,5,4,1,4.2
235,meyctiu01vb64f761v5,77,community_first,2025-08-30T14:49:25.298Z,Community,somewhat helpful,4,4,5,4,4,0,4.2
235,meyctiu01vb64f761v5,77,community_first,2025-08-30T14:49:25.298Z,LLMnote,helpful,4,4,5,5,4,1,4.4
235,meyctiu01vb64f761v5,79,llm_first,2025-08-30T15:14:05.411Z,Community,not helpful,2,4,3,2,3,0,2.8
235,meyctiu01vb64f761v5,79,llm_first,2025-08-30T15:14:05.411Z,LLMnote,helpful,4,5,5,4,4,1,4.4
235,meyctiu01vb64f761v5,82,community_first,2025-08-30T15:18:19.548Z,Community,somewhat helpful,4,4,4,3,3,0,3.6
235,meyctiu01vb64f761v5,82,community_first,2025-08-30T15:18:19.548Z,LLMnote,somewhat helpful,5,5,4,4,3,1,4.2
235,meyctiu01vb64f761v5,83,llm_first,2025-08-30T14:45:28.458Z,Community,somewhat helpful,4,4,4,4,4,0,4.0
235,meyctiu01vb64f761v5,83,llm_first,2025-08-30T14:45:28.458Z,LLMnote,helpful,5,5,4,4,4,1,4.4
235,meyctiu01vb64f761v5,91,community_first,2025-08-30T15:11:19.159Z,Community,somewhat helpful,4,4,4,4,4,1,4.0
235,meyctiu01vb64f761v5,91,community_first,2025-08-30T15:11:19.159Z,LLMnote,somewhat helpful,4,4,4,4,2,0,3.6
235,meyctiu01vb64f761v5,93,llm_first,2025-08-30T14:40:17.547Z,Community,not helpful,3,4,2,2,2,0,2.6
235,meyctiu01vb64f761v5,93,llm_first,2025-08-30T14:40:17.547Z,LLMnote,helpful,4,5,5,5,3,1,4.4
235,meyctiu01vb64f761v5,98,llm_first,2025-08-30T14:43:08.810Z,Community,helpful,4,4,4,4,4,1,4.0
235,meyctiu01vb64f761v5,98,llm_first,2025-08-30T14:43:08.810Z,LLMnote,somewhat helpful,4,4,4,4,2,0,3.6
235,meyctiu01vb64f761v5,106,community_first,2025-08-30T14:58:23.738Z,Community,not helpful,2,4,2,2,2,1,2.4
235,meyctiu01vb64f761v5,106,community_first,2025-08-30T14:58:23.738Z,LLMnote,not helpful,2,4,2,3,2,0,2.6
235,meyctiu01vb64f761v5,123,llm_first,2025-08-30T14:31:33.748Z,Community,somewhat helpful,4,4,4,4,4,0,4.0
235,meyctiu01vb64f761v5,123,llm_first,2025-08-30T14:31:33.748Z,LLMnote,helpful,4,4,5,5,3,1,4.2
235,meyctiu01vb64f761v5,142,community_first,2025-08-30T14:55:06.958Z,Community,somewhat helpful,4,4,3,4,4,0,3.8
235,meyctiu01vb64f761v5,142,community_first,2025-08-30T14:55:06.958Z,LLMnote,helpful,4,4,5,4,4,1,4.2
238,mez79hdhtht29d9utih,1,community_first,2025-08-31T04:46:14.140Z,Community,helpful,4,3,5,4,4,1,4.0
238,mez79hdhtht29d9utih,1,community_first,2025-08-31T04:46:14.140Z,LLMnote,not helpful,2,4,3,2,3,0,2.8
238,mez79hdhtht29d9utih,2,llm_first,2025-08-31T04:52:14.196Z,Community,helpful,4,5,5,3,4,1,4.2
238,mez79hdhtht29d9utih,2,llm_first,2025-08-31T04:52:14.196Z,LLMnote,not helpful,2,1,3,2,2,0,2.0
238,mez79hdhtht29d9utih,16,community_first,2025-08-31T04:51:00.086Z,Community,helpful,4,4,5,5,3,1,4.2
238,mez79hdhtht29d9utih,16,community_first,2025-08-31T04:51:00.086Z,LLMnote,not helpful,4,2,5,4,3,0,3.6
238,mez79hdhtht29d9utih,23,community_first,2025-08-31T04:42:12.737Z,Community,somewhat helpful,4,5,4,5,4,1,4.4
238,mez79hdhtht29d9utih,23,community_first,2025-08-31T04:42:12.737Z,LLMnote,somewhat helpful,3,2,4,3,2,0,2.8
238,mez79hdhtht29d9utih,28,community_first,2025-08-31T04:55:04.237Z,Community,not helpful,2,3,1,2,3,0,2.2
238,mez79hdhtht29d9utih,28,community_first,2025-08-31T04:55:04.237Z,LLMnote,somewhat helpful,4,5,5,3,1,1,3.6
238,mez79hdhtht29d9utih,35,community_first,2025-08-31T04:51:41.395Z,Community,helpful,3,4,4,3,3,1,3.4
238,mez79hdhtht29d9utih,35,community_first,2025-08-31T04:51:41.395Z,LLMnote,somewhat helpful,3,2,4,4,3,0,3.2
238,mez79hdhtht29d9utih,36,llm_first,2025-08-31T04:52:53.456Z,Community,helpful,4,5,4,4,3,1,4.0
238,mez79hdhtht29d9utih,36,llm_first,2025-08-31T04:52:53.456Z,LLMnote,somewhat helpful,2,1,2,4,2,0,2.2
238,mez79hdhtht29d9utih,46,community_first,2025-08-31T05:04:47.211Z,Community,not helpful,2,2,4,2,3,0,2.6
238,mez79hdhtht29d9utih,46,community_first,2025-08-31T05:04:47.211Z,LLMnote,somewhat helpful,4,5,4,3,4,1,4.0
238,mez79hdhtht29d9utih,60,community_first,2025-08-31T05:06:52.681Z,Community,helpful,4,4,5,5,3,1,4.2
238,mez79hdhtht29d9utih,60,community_first,2025-08-31T05:06:52.681Z,LLMnote,somewhat helpful,4,5,3,4,4,0,4.0
238,mez79hdhtht29d9utih,70,llm_first,2025-08-31T04:40:20.251Z,Community,helpful,5,4,4,3,5,1,4.2
238,mez79hdhtht29d9utih,70,llm_first,2025-08-31T04:40:20.251Z,LLMnote,somewhat helpful,4,3,5,4,3,0,3.8
238,mez79hdhtht29d9utih,72,llm_first,2025-08-31T05:03:01.623Z,Community,somewhat helpful,4,4,2,3,4,0,3.4
238,mez79hdhtht29d9utih,72,llm_first,2025-08-31T05:03:01.623Z,LLMnote,helpful,4,3,4,5,4,1,4.0
238,mez79hdhtht29d9utih,74,community_first,2025-08-31T04:38:31.390Z,Community,somewhat helpful,5,4,3,4,4,1,4.0
238,mez79hdhtht29d9utih,74,community_first,2025-08-31T04:38:31.390Z,LLMnote,not helpful,3,2,4,1,2,0,2.4
238,mez79hdhtht29d9utih,77,community_first,2025-08-31T05:07:23.331Z,Community,not helpful,2,1,2,4,2,0,2.2
238,mez79hdhtht29d9utih,77,community_first,2025-08-31T05:07:23.331Z,LLMnote,somewhat helpful,5,4,4,2,4,1,3.8
238,mez79hdhtht29d9utih,79,llm_first,2025-08-31T05:04:01.326Z,Community,helpful,5,4,4,3,5,1,4.2
238,mez79hdhtht29d9utih,79,llm_first,2025-08-31T05:04:01.326Z,LLMnote,somewhat helpful,3,5,4,2,3,0,3.4
238,mez79hdhtht29d9utih,91,community_first,2025-08-31T05:05:56.007Z,Community,helpful,4,5,3,4,3,0,3.8
238,mez79hdhtht29d9utih,91,community_first,2025-08-31T05:05:56.007Z,LLMnote,somewhat helpful,4,5,3,4,4,1,4.0
238,mez79hdhtht29d9utih,92,llm_first,2025-08-31T05:15:09.974Z,Community,helpful,5,4,4,5,3,1,4.2
238,mez79hdhtht29d9utih,92,llm_first,2025-08-31T05:15:09.974Z,LLMnote,somewhat helpful,4,2,4,4,4,0,3.6
238,mez79hdhtht29d9utih,101,llm_first,2025-08-31T04:50:28.008Z,Community,helpful,4,4,5,5,3,1,4.2
238,mez79hdhtht29d9utih,101,llm_first,2025-08-31T04:50:28.008Z,LLMnote,somewhat helpful,4,5,4,3,5,0,4.2
238,mez79hdhtht29d9utih,122,llm_first,2025-08-31T04:45:46.747Z,Community,somewhat helpful,2,4,3,4,4,0,3.4
238,mez79hdhtht29d9utih,122,llm_first,2025-08-31T04:45:46.747Z,LLMnote,helpful,4,3,5,4,4,1,4.0
238,mez79hdhtht29d9utih,123,llm_first,2025-08-31T05:18:41.969Z,Community,somewhat helpful,5,4,4,5,4,1,4.4
238,mez79hdhtht29d9utih,123,llm_first,2025-08-31T05:18:41.969Z,LLMnote,somewhat helpful,4,5,4,3,1,0,3.4
238,mez79hdhtht29d9utih,124,community_first,2025-08-31T04:42:51.910Z,Community,helpful,5,4,4,5,3,1,4.2
238,mez79hdhtht29d9utih,124,community_first,2025-08-31T04:42:51.910Z,LLMnote,not helpful,1,2,2,4,2,0,2.2
212,mewsonc5mqwmdvh3lho,1,community_first,2025-08-29T12:32:56.696Z,Community,somewhat helpful,5,4,4,5,4,0,4.4
212,mewsonc5mqwmdvh3lho,1,community_first,2025-08-29T12:32:56.696Z,LLMnote,somewhat helpful,4,5,4,4,5,1,4.4
212,mewsonc5mqwmdvh3lho,2,community_first,2025-08-29T12:30:38.750Z,Community,somewhat helpful,4,5,4,4,5,1,4.4
212,mewsonc5mqwmdvh3lho,2,community_first,2025-08-29T12:30:38.750Z,LLMnote,somewhat helpful,4,4,5,5,4,0,4.4
212,mewsonc5mqwmdvh3lho,12,llm_first,2025-08-29T12:34:54.614Z,Community,somewhat helpful,4,5,5,4,4,1,4.4
212,mewsonc5mqwmdvh3lho,12,llm_first,2025-08-29T12:34:54.614Z,LLMnote,somewhat helpful,5,4,4,5,5,0,4.6
212,mewsonc5mqwmdvh3lho,16,llm_first,2025-08-29T12:41:39.782Z,Community,helpful,5,4,5,4,4,0,4.4
212,mewsonc5mqwmdvh3lho,16,llm_first,2025-08-29T12:41:39.782Z,LLMnote,helpful,5,4,5,4,4,1,4.4
212,mewsonc5mqwmdvh3lho,19,community_first,2025-08-29T12:27:10.609Z,Community,somewhat helpful,4,5,5,4,4,0,4.4
212,mewsonc5mqwmdvh3lho,19,community_first,2025-08-29T12:27:10.609Z,LLMnote,helpful,4,5,5,5,4,1,4.6
212,mewsonc5mqwmdvh3lho,21,llm_first,2025-08-29T12:24:51.502Z,Community,not helpful,4,5,4,4,5,0,4.4
212,mewsonc5mqwmdvh3lho,21,llm_first,2025-08-29T12:24:51.502Z,LLMnote,somewhat helpful,4,5,4,4,5,1,4.4
212,mewsonc5mqwmdvh3lho,24,community_first,2025-08-29T12:27:54.173Z,Community,somewhat helpful,4,4,5,5,4,0,4.4
212,mewsonc5mqwmdvh3lho,24,community_first,2025-08-29T12:27:54.173Z,LLMnote,somewhat helpful,4,4,5,5,5,1,4.6
212,mewsonc5mqwmdvh3lho,29,community_first,2025-08-29T12:43:08.897Z,Community,somewhat helpful,4,5,5,4,4,1,4.4
212,mewsonc5mqwmdvh3lho,29,community_first,2025-08-29T12:43:08.897Z,LLMnote,helpful,5,5,4,4,5,0,4.6
212,mewsonc5mqwmdvh3lho,30,llm_first,2025-08-29T12:36:15.383Z,Community,somewhat helpful,5,4,4,5,4,1,4.4
212,mewsonc5mqwmdvh3lho,30,llm_first,2025-08-29T12:36:15.383Z,LLMnote,somewhat helpful,4,5,4,4,4,0,4.2
212,mewsonc5mqwmdvh3lho,36,community_first,2025-08-29T12:40:00.855Z,Community,helpful,4,5,5,4,5,1,4.6
212,mewsonc5mqwmdvh3lho,36,community_first,2025-08-29T12:40:00.855Z,LLMnote,somewhat helpful,5,5,4,5,5,0,4.8
212,mewsonc5mqwmdvh3lho,52,llm_first,2025-08-29T12:25:36.390Z,Community,somewhat helpful,4,5,5,4,4,0,4.4
212,mewsonc5mqwmdvh3lho,52,llm_first,2025-08-29T12:25:36.390Z,LLMnote,somewhat helpful,4,5,4,4,5,1,4.4
212,mewsonc5mqwmdvh3lho,59,llm_first,2025-08-29T12:32:07.332Z,Community,somewhat helpful,4,5,5,4,5,0,4.6
212,mewsonc5mqwmdvh3lho,59,llm_first,2025-08-29T12:32:07.332Z,LLMnote,somewhat helpful,4,5,5,4,5,1,4.6
212,mewsonc5mqwmdvh3lho,68,llm_first,2025-08-29T12:39:15.558Z,Community,somewhat helpful,4,4,5,5,4,1,4.4
212,mewsonc5mqwmdvh3lho,68,llm_first,2025-08-29T12:39:15.558Z,LLMnote,helpful,5,5,4,4,5,0,4.6
212,mewsonc5mqwmdvh3lho,75,llm_first,2025-08-29T12:23:19.564Z,Community,somewhat helpful,4,4,5,5,4,1,4.4
212,mewsonc5mqwmdvh3lho,75,llm_first,2025-08-29T12:23:19.564Z,LLMnote,not helpful,4,5,4,4,5,0,4.4
212,mewsonc5mqwmdvh3lho,76,llm_first,2025-08-29T12:29:51.513Z,Community,somewhat helpful,5,4,4,5,5,1,4.6
212,mewsonc5mqwmdvh3lho,76,llm_first,2025-08-29T12:29:51.513Z,LLMnote,somewhat helpful,4,5,4,4,5,0,4.4
212,mewsonc5mqwmdvh3lho,77,llm_first,2025-08-29T12:38:25.192Z,Community,somewhat helpful,4,5,5,4,4,1,4.4
212,mewsonc5mqwmdvh3lho,77,llm_first,2025-08-29T12:38:25.192Z,LLMnote,somewhat helpful,5,4,4,5,5,0,4.6
212,mewsonc5mqwmdvh3lho,79,community_first,2025-08-29T12:37:05.718Z,Community,helpful,4,4,5,5,4,1,4.4
212,mewsonc5mqwmdvh3lho,79,community_first,2025-08-29T12:37:05.718Z,LLMnote,somewhat helpful,4,4,5,5,4,0,4.4
212,mewsonc5mqwmdvh3lho,93,community_first,2025-08-29T12:28:46.136Z,Community,helpful,5,4,4,5,5,1,4.6
212,mewsonc5mqwmdvh3lho,93,community_first,2025-08-29T12:28:46.136Z,LLMnote,somewhat helpful,4,5,5,4,4,0,4.4
212,mewsonc5mqwmdvh3lho,102,llm_first,2025-08-29T12:26:27.610Z,Community,somewhat helpful,4,4,5,4,4,0,4.2
212,mewsonc5mqwmdvh3lho,102,llm_first,2025-08-29T12:26:27.610Z,LLMnote,somewhat helpful,4,4,5,5,4,1,4.4
212,mewsonc5mqwmdvh3lho,110,community_first,2025-08-29T12:40:53.979Z,Community,somewhat helpful,4,5,5,4,5,1,4.6
212,mewsonc5mqwmdvh3lho,110,community_first,2025-08-29T12:40:53.979Z,LLMnote,somewhat helpful,4,4,5,4,4,0,4.2
尚燕军,mezgcywbfrju98nsnxo,1,community_first,2025-08-31T09:02:59.978Z,Community,somewhat helpful,4,3,4,5,3,0,3.8
尚燕军,mezgcywbfrju98nsnxo,1,community_first,2025-08-31T09:02:59.978Z,LLMnote,helpful,4,4,5,5,3,1,4.2
尚燕军,mezgcywbfrju98nsnxo,2,community_first,2025-08-31T09:14:03.387Z,Community,helpful,4,5,4,5,4,0,4.4
尚燕军,mezgcywbfrju98nsnxo,2,community_first,2025-08-31T09:14:03.387Z,LLMnote,helpful,4,4,5,5,4,1,4.4
尚燕军,mezgcywbfrju98nsnxo,3,llm_first,2025-08-31T09:12:31.420Z,Community,helpful,4,5,4,5,4,1,4.4
尚燕军,mezgcywbfrju98nsnxo,3,llm_first,2025-08-31T09:12:31.420Z,LLMnote,helpful,4,1,4,5,4,0,3.6
尚燕军,mezgcywbfrju98nsnxo,7,community_first,2025-08-31T09:20:26.624Z,Community,somewhat helpful,4,3,4,5,4,0,4.0
尚燕军,mezgcywbfrju98nsnxo,7,community_first,2025-08-31T09:20:26.624Z,LLMnote,helpful,3,4,4,3,2,1,3.2
尚燕军,mezgcywbfrju98nsnxo,19,llm_first,2025-08-31T09:01:17.284Z,Community,helpful,5,4,5,5,4,1,4.6
尚燕军,mezgcywbfrju98nsnxo,19,llm_first,2025-08-31T09:01:17.284Z,LLMnote,helpful,4,5,4,5,2,0,4.0
尚燕军,mezgcywbfrju98nsnxo,24,community_first,2025-08-31T09:24:05.289Z,Community,not helpful,1,2,1,2,1,0,1.4
尚燕军,mezgcywbfrju98nsnxo,24,community_first,2025-08-31T09:24:05.289Z,LLMnote,helpful,5,4,5,4,5,1,4.6
尚燕军,mezgcywbfrju98nsnxo,32,llm_first,2025-08-31T09:21:48.454Z,Community,helpful,4,4,5,4,4,1,4.2
尚燕军,mezgcywbfrju98nsnxo,32,llm_first,2025-08-31T09:21:48.454Z,LLMnote,somewhat helpful,2,2,3,4,2,0,2.6
尚燕军,mezgcywbfrju98nsnxo,49,llm_first,2025-08-31T09:09:33.510Z,Community,helpful,5,4,4,5,4,1,4.4
尚燕军,mezgcywbfrju98nsnxo,49,llm_first,2025-08-31T09:09:33.510Z,LLMnote,somewhat helpful,3,2,4,4,5,0,3.6
尚燕军,mezgcywbfrju98nsnxo,50,llm_first,2025-08-31T09:05:39.793Z,Community,helpful,4,3,5,4,4,1,4.0
尚燕军,mezgcywbfrju98nsnxo,50,llm_first,2025-08-31T09:05:39.793Z,LLMnote,somewhat helpful,4,3,5,4,5,0,4.2
尚燕军,mezgcywbfrju98nsnxo,59,community_first,2025-08-31T09:15:37.529Z,Community,somewhat helpful,4,2,2,3,1,0,2.4
尚燕军,mezgcywbfrju98nsnxo,59,community_first,2025-08-31T09:15:37.529Z,LLMnote,helpful,4,5,4,4,5,1,4.4
尚燕军,mezgcywbfrju98nsnxo,62,community_first,2025-08-31T09:07:00.429Z,Community,helpful,5,4,5,5,4,0,4.6
尚燕军,mezgcywbfrju98nsnxo,62,community_first,2025-08-31T09:07:00.429Z,LLMnote,helpful,4,5,4,5,4,1,4.4
尚燕军,mezgcywbfrju98nsnxo,69,llm_first,2025-08-31T08:59:25.949Z,Community,somewhat helpful,2,1,4,3,2,0,2.4
尚燕军,mezgcywbfrju98nsnxo,69,llm_first,2025-08-31T08:59:25.949Z,LLMnote,helpful,5,4,5,4,5,1,4.6
尚燕军,mezgcywbfrju98nsnxo,72,community_first,2025-08-31T09:18:52.939Z,Community,somewhat helpful,2,3,4,3,2,0,2.8
尚燕军,mezgcywbfrju98nsnxo,72,community_first,2025-08-31T09:18:52.939Z,LLMnote,helpful,4,5,4,5,5,1,4.6
尚燕军,mezgcywbfrju98nsnxo,79,llm_first,2025-08-31T08:56:03.055Z,Community,helpful,5,5,4,4,4,1,4.4
尚燕军,mezgcywbfrju98nsnxo,79,llm_first,2025-08-31T08:56:03.055Z,LLMnote,not helpful,2,4,4,4,2,0,3.2
尚燕军,mezgcywbfrju98nsnxo,91,community_first,2025-08-31T08:57:43.375Z,Community,somewhat helpful,4,4,5,4,3,0,4.0
尚燕军,mezgcywbfrju98nsnxo,91,community_first,2025-08-31T08:57:43.375Z,LLMnote,helpful,4,5,4,5,3,1,4.2
尚燕军,mezgcywbfrju98nsnxo,98,llm_first,2025-08-31T09:08:03.952Z,Community,somewhat helpful,5,4,4,5,4,0,4.4
尚燕军,mezgcywbfrju98nsnxo,98,llm_first,2025-08-31T09:08:03.952Z,LLMnote,helpful,4,5,5,4,5,1,4.6
尚燕军,mezgcywbfrju98nsnxo,99,llm_first,2025-08-31T09:17:25.800Z,Community,helpful,4,5,4,5,4,1,4.4
尚燕军,mezgcywbfrju98nsnxo,99,llm_first,2025-08-31T09:17:25.800Z,LLMnote,helpful,1,2,5,2,1,0,2.2
尚燕军,mezgcywbfrju98nsnxo,109,community_first,2025-08-31T09:10:51.791Z,Community,helpful,4,5,4,5,4,0,4.4
尚燕军,mezgcywbfrju98nsnxo,109,community_first,2025-08-31T09:10:51.791Z,LLMnote,helpful,4,5,4,4,4,1,4.2
尚燕军,mezgcywbfrju98nsnxo,110,llm_first,2025-08-31T09:22:51.797Z,Community,helpful,4,5,4,4,5,1,4.4
尚燕军,mezgcywbfrju98nsnxo,110,llm_first,2025-08-31T09:22:51.797Z,LLMnote,helpful,4,4,4,5,4,0,4.2
尚燕军,mezgcywbfrju98nsnxo,123,llm_first,2025-08-31T09:04:34.306Z,Community,helpful,5,4,4,5,5,1,4.6
尚燕军,mezgcywbfrju98nsnxo,123,llm_first,2025-08-31T09:04:34.306Z,LLMnote,helpful,5,4,3,4,5,0,4.2
232,mey9sc0b9zisikvyetf,16,community_first,2025-08-30T13:11:33.658Z,Community,somewhat helpful,2,4,2,3,3,0,2.8
232,mey9sc0b9zisikvyetf,16,community_first,2025-08-30T13:11:33.658Z,LLMnote,helpful,4,4,5,4,4,1,4.2
232,mey9sc0b9zisikvyetf,21,llm_first,2025-08-30T13:32:12.194Z,Community,helpful,4,5,3,4,4,1,4.0
